pl_name,hostname,pl_rade,pl_bmasse,pl_orbsmax,st_teff,st_mass,pl_eqt,discoverymethod,disc_year,pl_orbper,pl_orbeccen,st_rad,st_logg,pl_insol,stellar_luminosity,hz_inner,hz_outer,hz_center,hz_width,hz_position,in_habitable_zone,hz_distance_factor,esi_radius,esi_mass,esi_temperature,esi_composite,esi_surface,escape_velocity_ratio,atmospheric_retention,stellar_flux,stellar_class,stellar_temp_habitability,stellar_mass_habitability,stellar_lifetime_gyr,hz_score,esi_score,atm_score,stellar_score,habitability_score
K2-3 c,K2-3,1.582,2.68,0.1357,3844.0,0.549,371.8,Transit,2015,24.646729,0.048,0.546,4.704,3.17,0.12260359521506918,0.3326405637946159,0.4797027077880251,0.4061716357913205,0.14706214399340922,0.3340952150329838,False,-0.47612974435484234,0.7745933384972888,0.5434782608695652,0.8729918157017278,0.7162896935918848,0.8223221053852384,1.3015598926807577,1.0,3.17,K,0.9,0.7745,44.77845849764465,0.0,0.8223221053852384,1.0,0.9,0.5366966316155715
K2-417 b,K2-417,3.31,699.2224954,0.063,3861.0,0.569,558.0,Transit,2023,6.535,,0.5776,4.67,,0.13896100052310098,0.35413599502464954,0.5107013822987052,0.4324186886616774,0.15656538727405567,0.14569213045574667,False,-0.8365639059647112,0.4640371229698377,0.002856235001215568,0.6808510638297872,0.09663466102488824,0.5620855529459263,14.534285909125963,1.0,,K,0.9,0.7845,40.946740298218344,0.0,0.5620855529459263,1.0,0.9,0.4586256658837779
HD 22946 d,HD 22946,2.607,26.57,0.2958,6169.0,1.098,546.0,Transit,2023,47.42489,,1.117,4.47,18.561,1.3871013371908154,1.1188650306514683,1.6135211494658017,1.366193090058635,0.49465611881433347,0.216514050724195,False,-0.6645139147656729,0.5544774050457444,0.0725426187885383,0.6906474820143884,0.30286180422929593,0.6188282666691265,3.1924585088974666,1.0,18.561,F,0.7,0.951,7.91578791369123,0.0,0.6188282666691265,1.0,0.7,0.45564848000073793
HD 15906 c,HD 15906,2.93,,0.141,4757.0,0.79,532.0,Transit,2023,21.583298,0.04,0.762,4.49,13.37,0.43822264873188616,0.6288846797947356,0.9069179066513557,0.7679012932230457,0.27803322685662013,0.18361734931867726,False,-0.7360862863298111,0.5089058524173028,,0.7024390243902439,,0.5978924071089176,,,13.37,K,0.9,0.895,18.027365821599485,0.0,0.5978924071089176,0.5,0.9,0.36936772213267527
LP 791-18 d,LP 791-18,1.032,0.9,0.01992,2960.0,0.139,395.5,Transit,2023,2.753436,0.0015,0.182,5.115,5.83,0.0010012713760162025,0.030060728814428683,0.04335073523764979,0.03670573202603924,0.013290006423221108,0.5426945302676064,False,-0.26544455558390506,0.984251968503937,0.9473684210526316,0.8427212874908558,0.9227903697564938,0.9107415034536678,0.9338592095470355,0.5,5.83,M,0.6,0.3,1388.235031276383,0.11821227317093574,0.9107415034536678,0.5,0.6,0.48050736030447466
EPIC 229004835 b,EPIC 229004835,2.332,10.4,0.1237,5868.0,0.97,804.0,Transit,2023,16.141132,0.23,0.999,,69.7,0.8988786596538656,0.9006875098154818,1.2988861983654845,1.0997868540904832,0.3981986885500026,0.11247633988342144,False,-0.9489388245637264,0.6002400960384153,0.17543859649122806,0.5274725274725275,0.3815487169188694,0.5626812246269957,2.111798108755684,1.0,69.7,G,1.0,0.985,10.791222926279298,0.0,0.5626812246269957,1.0,1.0,0.4688043673880987
K2-110 b,K2-110,2.592,15.9,0.10207,5010.0,0.738,638.0,Transit,2017,13.86375,0.13,0.713,,27.7,0.3453005470420841,0.5582416535027469,0.8050432266302773,0.6816424400665121,0.24680157312753037,0.14974126316143166,False,-0.8246585076463017,0.5567928730512249,0.11834319526627213,0.6220302375809935,0.34478589054151854,0.5885082863541153,2.4767436805731955,1.0,27.7,K,0.9,0.869,21.372685514745356,0.0,0.5885082863541153,1.0,0.9,0.4665524859062346
K2-111 b,K2-111,1.82,5.58,0.0565,5775.0,0.84,1309.0,Transit,2017,5.3518,0.1,1.25,,490.0,0.5432221889406211,0.7001842796856486,1.0097394349150932,0.8549618573003709,0.30955515522944466,0.06608481947768349,False,-1.1798982920157728,0.7092198581560284,0.30395136778115506,0.36067626800250474,0.4268096062347191,0.5057655302934178,1.7509808867986154,1.0,490.0,G,1.0,0.9199999999999999,15.46328587273189,0.0,0.5057655302934178,1.0,1.0,0.4517296590880253
K2-36 b,K2-36,1.43,4.3,0.02288,4916.0,0.79,1328.0,Transit,2016,1.422614,0.093,0.718,,519.0,0.43822264873188616,0.6288846797947356,0.9069179066513557,0.7679012932230457,0.27803322685662013,0.029795496116392456,False,-1.5258493788642045,0.823045267489712,0.37735849056603776,0.3564356435643564,0.4801603835990887,0.5416296424682583,1.7340683397700931,1.0,519.0,K,0.9,0.895,18.027365821599485,0.0,0.5416296424682583,1.0,0.9,0.4524888927404775
K2-38 b,K2-38,1.655,7.7,0.0503,5705.0,1.054,1310.0,Transit,2016,4.01593,0.11,1.141,,490.0,1.2021042651653844,1.0415848977936266,1.5020750631339668,1.2718299804637967,0.46049016534034015,0.03954931144307289,False,-1.4028610732049147,0.7532956685499058,0.2298850574712643,0.36045056320400504,0.3966803069151053,0.5210814216491997,2.1569812182378443,1.0,490.0,G,1.0,0.973,8.767958242415784,0.0,0.5210814216491997,1.0,1.0,0.4563244264947599
K2-38 c,K2-38,2.49,7.4,0.0959,5705.0,1.054,949.0,Transit,2016,10.56103,0.086,1.141,,135.3,1.2021042651653844,1.0415848977936266,1.5020750631339668,1.2718299804637967,0.46049016534034015,0.0754031603855008,False,-1.1226104510901787,0.5730659025787965,0.23809523809523814,0.46564268391269203,0.3990273714924584,0.5165693999218692,1.7239163408358316,1.0,135.3,G,1.0,0.973,8.767958242415784,0.0,0.5165693999218692,1.0,1.0,0.45497081997656075
Kepler-78 b,Kepler-78,1.201,1.68,0.00901,5058.0,0.779,2223.0,Transit,2013,0.35500745,0.0,0.7475,,4070.0,0.41723535501164305,0.6136406993493895,0.884934482219646,0.7492875907845178,0.2712937828702565,0.012024755395410147,False,-1.9199237491748433,0.9086778736937755,0.7462686567164178,0.22939068100358428,0.5378076495482917,0.4565547461800218,1.1827232578866642,1.0,4070.0,K,0.9,0.8895,18.670517506318753,0.0,0.4565547461800218,1.0,0.9,0.42696642385400657
K2-36 c,K2-36,3.2,7.9,0.05528,4916.0,0.79,854.0,Transit,2016,5.340888,0.089,0.718,,89.0,0.43822264873188616,0.6288846797947356,0.9069179066513557,0.7679012932230457,0.27803322685662013,0.07198841893855659,False,-1.142737364619049,0.47619047619047616,0.2247191011235955,0.5043782837127846,0.3779134579454616,0.4900817636898214,1.571225636247067,1.0,89.0,K,0.9,0.895,18.027365821599485,0.0,0.4900817636898214,1.0,0.9,0.43702452910694645
Kepler-22 b,Kepler-22,2.1,9.1,0.812,5596.0,0.857,279.0,Transit,2011,289.863876,0.72,0.869,,1.013,0.5826837099680822,0.7251703580857357,1.0457719900815348,0.8854711740836352,0.32060163199579905,0.9170258996181669,True,-0.0376183983513399,0.6451612903225806,0.19801980198019797,0.9841269841269842,0.5009672720962253,0.7968190728895957,2.0816659994661326,1.0,1.013,G,1.0,0.9285,14.707807775284195,1.0,0.7968190728895957,1.0,1.0,0.9390457218668787
HD 80653 b,HD 80653,1.613,5.72,0.01661,5959.0,1.18,2463.0,Transit,2020,0.719573,0.0,1.22,,6130.0,1.784789595601767,1.2691621685311119,1.8302654430396037,1.5497138057853577,0.5611032745084918,0.010718108039040442,False,-1.9698818695612434,0.7654037504783774,0.29761904761904767,0.20937840785169026,0.3626556104003761,0.4003236423681158,1.883132291891962,1.0,6130.0,G,1.0,0.91,6.61142357008276,0.0,0.4003236423681158,1.0,1.0,0.4200970927104347
K2-263 b,K2-263,2.41,14.9,0.2573,5368.0,0.88,470.0,Transit,2018,50.818947,0.15,0.85,,8.17,0.6392774017356785,0.7595708361084236,1.0953811004932006,0.927475968300812,0.335810264384777,0.2774195869154303,False,-0.5568628792793671,0.5865102639296187,0.12578616352201255,0.7598944591029024,0.38272537325194417,0.6675971088666414,2.486477953674209,1.0,8.17,G,1.0,0.94,13.765542120067822,0.0,0.6675971088666414,1.0,1.0,0.5002791326599924
K2-141 c,K2-141,7.0,8.0,0.0683,4570.0,0.708,695.0,Transit,2018,7.7485,0.092,0.681,,39.1,0.2986182884267963,0.5191367886262576,0.7486498951768137,0.6338933419015356,0.22951310655055612,0.10774683292163247,False,-0.9675954865024817,0.25,0.2222222222222222,0.5859613428280773,0.3192999276718276,0.38274055926569805,1.0690449676496976,1.0,39.1,K,0.9,0.854,23.70919757560529,0.0,0.38274055926569805,1.0,0.9,0.4048221677797094
K2-12 b,K2-12,2.44,5.2,0.0792,5672.0,0.965,1026.0,Transit,2015,8.28246,0.5,1.117,,185.0,0.8827659977135192,0.8925784631820616,1.2871920995362365,1.089885281359149,0.3946136363541749,0.07266819852932878,False,-1.138655605989062,0.5813953488372093,0.32258064516129026,0.4383561643835616,0.43482281753163904,0.504834859242824,1.4598450400585696,1.0,185.0,G,1.0,0.9824999999999999,10.931549272394697,0.0,0.504834859242824,1.0,1.0,0.4514504577728472
K2-136 b,K2-136,1.014,4.3,0.0707,4500.0,0.742,610.0,Transit,2017,7.9752,0.14,0.677,4.68,33.5,0.3518954637929454,0.56354738582761,0.8126946511408693,0.6881210184842397,0.24914726531325926,0.10274355542246712,False,-0.9882454096683164,0.9930486593843099,0.37735849056603776,0.6414253897550111,0.6217611765862288,0.7981018878509637,2.0592792825908988,1.0,33.5,K,0.9,0.871,21.085807472545067,0.0,0.7981018878509637,1.0,0.9,0.5294305663552891
K2-136 d,K2-136,1.565,3.0,0.1538,4500.0,0.742,420.0,Transit,2017,25.575,0.071,0.677,4.68,7.07,0.3518954637929454,0.56354738582761,0.8126946511408693,0.6881210184842397,0.24914726531325926,0.22350719694448998,False,-0.6507084879998036,0.7797270955165692,0.5,0.8135593220338984,0.6819731642361578,0.7964635881193318,1.3845334619821374,1.0,7.07,K,0.9,0.871,21.085807472545067,0.0,0.7964635881193318,1.0,0.9,0.5289390764357995
V1298 Tau d,V1298 Tau,6.43395492,98.52680617,0.1103,5050.0,1.17,,Transit,2019,12.4058,0.2,1.278,,,1.7324093384849115,1.250399707286687,1.8032079989292227,1.5268038531079549,0.5528082916425356,0.07224241658512573,False,-1.1412077348425107,0.2690357987804425,0.02009508871995591,,,,3.9132554221533176,1.0,,K,0.9,0.915,6.7536001683252875,0.0,0.0,1.0,0.9,0.29000000000000004
TOI-2338 b,TOI-2338,11.2089807,1900.61387386,0.158,5581.0,0.99,799.0,Transit,2023,22.65398,0.676,1.05,4.4,,0.9654353152371162,0.933437395866213,1.3461149814070652,1.139776188636639,0.4126775855408522,0.13862370663225923,False,-0.8581624928182081,0.16381383910288272,0.0010517382248270701,0.5298988040478381,0.045028111074785195,0.29462647102238204,13.021586099969419,1.0,,G,1.0,0.995,10.254441539222652,0.0,0.29462647102238204,1.0,1.0,0.3883879413067146
TOI-181 b,TOI-181,6.9559,46.1687,0.0539,4994.0,0.822,895.1,Transit,2023,4.532,0.1543,0.745,4.608,102.43,0.503560158290701,0.6741387415490655,0.9721790272865471,0.8231588844178064,0.29804028573748165,0.06547946091612888,False,-1.183894904735268,0.25138576402418333,0.042400998967535686,0.486856563265996,0.17313010771693016,0.3498411198341478,2.5763042983323006,1.0,102.43,K,0.9,0.911,16.323769592698127,0.0,0.3498411198341478,1.0,0.9,0.39495233595024437
TOI-1811 b,TOI-1811,11.14172682,308.9292116,0.04389,4766.0,0.817,962.2,Transit,2023,3.7130765,0.052,0.769,4.579,,0.4929208603850913,0.6669790675107765,0.9618540236734356,0.8144165455921061,0.29487495616265913,0.05389134127682856,False,-1.2684810073136723,0.16472121549511187,0.006453086463438118,0.4607262837945928,0.07882306843161288,0.27548392598696425,5.265665110356683,1.0,,K,0.9,0.9085,16.574668788854336,0.0,0.27548392598696425,1.0,0.9,0.3726451777960893
TIC 279401253 b,TIC 279401253,11.2089807,1951.46641898,0.369,5951.0,1.13,,Transit,2023,76.8,0.448,1.06,4.438,,1.5338205502757383,1.1765513361616882,1.696710874254224,1.4366311052079561,0.5201595380925359,0.2568509053314604,False,-0.5903188991638425,0.16381383910288272,0.0010243454025933296,,,,13.194638023601522,1.0,,G,1.0,0.935,7.367224280551316,0.0,0.0,1.0,1.0,0.30000000000000004
TOI-2152 A b,TOI-2152,14.35870428,899.45439181,0.05064,6630.0,1.516,1802.0,Transit,2023,3.3773512,0.057,1.612,4.205,,4.289900354455992,1.967647089774112,2.837554224200562,2.402600656987337,0.86990713442645,0.02107716063954564,False,-1.6761878944856807,0.13021931821451804,0.002221100833302403,0.27559808612440195,0.04303679913592602,0.18944179812371303,7.914654253252387,1.0,,F,0.7,0.3,3.533881616679756,0.0,0.18944179812371303,1.0,0.7,0.32683253943711393
MASCARA-1 b,MASCARA-1,17.90074218,,0.040352,7490.0,1.9,2594.3,Transit,2017,2.14877381,0.00034,2.082,,,9.45447903905868,2.9210729762795142,4.212494713160984,3.5667838447202493,1.2914217368814698,0.01131327317738395,False,-1.9464117260013816,0.10581595055649817,,0.1998404052319328,,0.14541768269097388,,,,F,0.7,0.3,2.0096295016897834,0.0,0.14541768269097388,0.5,0.7,0.21362530480729214
NGTS-25 b,NGTS-25,11.46678726,203.09235207,0.0388,5321.0,0.91,1101.0,Transit,2022,2.823093,0.0,0.86,4.48,,0.7188609179509692,0.8054638281454666,1.1615636258518836,0.9835137269986751,0.356099797706417,0.03945038989786491,False,-1.4039487001946251,0.16042625564142332,0.009799485280634346,0.4146868250539957,0.08670942705816469,0.2579276150536086,4.208486196226105,1.0,,G,1.0,0.9550000000000001,12.658916033352472,0.0,0.2579276150536086,1.0,1.0,0.3773782845160826
TOI-1260 c,TOI-1260,2.76,13.2,0.0657,4227.0,0.679,651.0,Transit,2021,7.493134,0.0,0.672,4.57,29.81,0.2579551542302628,0.48249821418613786,0.6958132141421147,0.5891557141641263,0.21331499995597686,0.11151551011130034,False,-0.9526647246580158,0.5319148936170213,0.14084507042253525,0.6134185303514377,0.35819008858373763,0.5712148915378472,2.1869176243407464,1.0,29.81,K,0.9,0.8395,26.322404839171895,0.0,0.5712148915378472,1.0,0.9,0.46136446746135423
TOI-1260 b,TOI-1260,2.41,8.56,0.0367,4227.0,0.679,871.0,Transit,2021,3.127463,0.0,0.672,4.57,95.58,0.2579551542302628,0.48249821418613786,0.6958132141421147,0.5891557141641263,0.21331499995597686,0.062292530001289544,False,-1.205564029965707,0.5865102639296187,0.20920502092050208,0.4969801553062986,0.39360649465424113,0.5398925467687807,1.884639811719208,1.0,95.58,K,0.9,0.8395,26.322404839171895,0.0,0.5398925467687807,1.0,0.9,0.45196776403063427
HD 114082 b,HD 114082,11.2089807,2542.627256,0.5109,6651.0,1.47,,Radial Velocity,2022,109.75,0.395,1.49,4.19,,3.8513294591877787,1.8643564135961155,2.6885981964491354,2.2764773050226257,0.82424178285302,0.22442569441513596,False,-0.6489274223539632,0.16381383910288272,0.0007862787266814664,,,,15.061155358992707,1.0,,F,0.7,0.3,3.816863801389803,0.0,0.0,1.0,0.7,0.27
TRAPPIST-1 g,TRAPPIST-1,1.129,1.321,0.04683,2566.0,0.0898,,Transit,2017,12.352446,,0.1192,5.2396,0.252,0.0002170037197514587,0.013994493812771201,0.020181533182627946,0.017088013497699575,0.006187039369856744,2.740517498204478,False,0.4378325793873787,0.9394081728511038,0.8616975441619992,,,,1.0816940425885126,1.0,0.252,M,0.6,0.3,4138.177912473151,0.0,0.0,1.0,0.6,0.26
TRAPPIST-1 d,TRAPPIST-1,0.788,0.388,0.02227,2566.0,0.0898,,Transit,2016,4.049219,,0.1192,5.2396,1.115,0.0002170037197514587,0.013994493812771201,0.020181533182627946,0.017088013497699575,0.006187039369856744,1.303252715887545,False,0.11502863863933699,0.8814317673378076,0.5590778097982709,,,,0.701702064128381,0.5,1.115,M,0.6,0.3,4138.177912473151,0.6178831335873405,0.0,0.5,0.6,0.4071532534349362
NGTS-23 b,NGTS-23,14.20177855,194.82881349,0.0504,6057.0,1.01,1327.0,Transit,2022,4.0764326,0.0,1.24,4.04,,1.0354396902316474,0.9666872919585017,1.3940648315612079,1.1803760617598549,0.4273775396027062,0.04269825662582251,False,-1.3695898569010176,0.13156355313437984,0.010213001674046929,0.35665634674922597,0.07825516015605687,0.21661711895936478,3.703865645636153,1.0,,F,0.7,0.995,9.754310265758154,0.0,0.21661711895936478,1.0,0.7,0.33498513568780947
K2-414 c,K2-414,1.9287,,0.0552,4343.0,0.814,,Transit,2022,6.669,,0.732,4.621,56.13,0.4866149160777393,0.6626989978566135,0.9556817126984847,0.809190355277549,0.2929827148418712,0.06821633456205323,False,-1.1661116200538217,0.6828968484310445,,,,,,,56.13,K,0.9,0.907,16.72780617908472,0.0,0.0,0.5,0.9,0.19
K2-414 b,K2-414,1.219,,0.0487,4343.0,0.814,,Transit,2022,4.3696,,0.732,4.621,72.113,0.4866149160777393,0.6626989978566135,0.9556817126984847,0.809190355277549,0.2929827148418712,0.060183614006738995,False,-1.2205217365683863,0.9013068949977467,,,,,,,72.113,K,0.9,0.907,16.72780617908472,0.0,0.0,0.5,0.9,0.19
K2-413 c,K2-413,1.2327,,0.0426,4116.0,0.808,,Transit,2022,5.3301,,0.7,4.656,69.529,0.4741762117548624,0.6541743124800631,0.9433882190501964,0.7987812657651298,0.28921390657013335,0.05333124576875833,False,-1.2730182714797253,0.8957764142070139,,,,,,,69.529,K,0.9,0.904,17.04007877176505,0.0,0.0,0.5,0.9,0.19
K2-412 b,K2-412,2.116,,0.0586,5590.0,0.893,,Transit,2022,5.9382,,0.977,4.412,243.518,0.6729458296964684,0.7793161176961906,1.123855874993454,0.9515859963448223,0.3445397572972634,0.061581402232789226,False,-1.210550426263784,0.6418485237483953,,,,,,,243.518,G,1.0,0.9465,13.270013136165609,0.0,0.0,0.5,1.0,0.2
K2-411 b,K2-411,0.9898,,0.0511,5711.0,1.018,,Transit,2022,3.2141,,1.375,4.1693,619.038,1.0644302861529382,0.9801266924500254,1.4134458617437209,1.1967862770968731,0.4333191692936955,0.04269768209906015,False,-1.3695957005935007,0.994873856669012,,,,,,,619.038,G,1.0,0.991,9.563801530669082,0.0,0.0,0.5,1.0,0.2
K2-413 b,K2-413,0.7599,,0.0117,4116.0,0.808,,Transit,2022,0.8094,,0.7,4.656,921.755,0.4741762117548624,0.6541743124800631,0.9433882190501964,0.7987812657651298,0.28921390657013335,0.014647313978743486,False,-1.8342420088362827,0.8635717938519234,,,,,,,921.755,K,0.9,0.904,17.04007877176505,0.0,0.0,0.5,0.9,0.19
K2-266 b,K2-266,3.3,11.26782377,0.01306,4285.0,0.686,1515.0,Transit,2018,0.658524,,0.703,4.581,879.5,0.2673833775735889,0.4912367028838175,0.7084150346850843,0.5998258687844509,0.21717833180126678,0.021772985594079385,False,-1.6620820147746789,0.4651162790697675,0.16302809997082313,0.31946755407653915,0.28934562580041645,0.38547316383322927,1.8478344221047383,1.0,879.5,K,0.9,0.843,25.656045122371157,0.0,0.38547316383322927,1.0,0.9,0.4056419491499688
K2-266 c,K2-266,0.705,0.29013072,0.0679,4285.0,0.686,664.5,Transit,2018,7.814,0.042,0.703,4.581,32.4,0.2673833775735889,0.4912367028838175,0.7084150346850843,0.5998258687844509,0.21717833180126678,0.11319951928315393,False,-0.9461554174332323,0.8269794721407624,0.4497694931254719,0.6047244094488189,0.6081547097644621,0.7071737218792978,0.6415083289951993,0.5,32.4,K,0.9,0.843,25.656045122371157,0.0,0.7071737218792978,0.5,0.9,0.4021521165637894
NGTS-21 b,NGTS-21,14.90794433,750.07504052,0.0236,4660.0,0.72,1357.0,Transit,2022,1.5433897,0.0,0.86,4.63,,0.31671143023717974,0.5346326456447031,0.7709965521402561,0.6528145988924796,0.23636390649555294,0.0361511523180366,False,-1.4418778550115317,0.1257233466820914,0.002662849771462694,0.35015197568389056,0.04894102491393488,0.2098148665617501,7.093220750854247,1.0,,K,0.9,0.86,22.733628510369968,0.0,0.2098148665617501,1.0,0.9,0.3529444599685251
LP 890-9 c,LP 890-9,1.367,25.3,0.03984,2850.0,0.118,272.0,Transit,2022,8.457463,,0.1556,5.126,0.906,0.0005644000266272424,0.022569249522992257,0.03254723352263094,0.027558241522811597,0.009977983999638684,1.4456655359167987,False,0.1600678277390233,0.8449514152936206,0.07604562737642584,0.9714285714285714,0.3966787650741041,0.9059856214561197,4.302055445179851,1.0,0.906,M,0.6,0.3,2090.715705758338,0.4682661859461478,0.9059856214561197,1.0,0.6,0.719102160815295
CoRoT-36 b,CoRoT-36,15.80466279,216.12331676,0.066,6730.0,1.32,1567.0,Transit,2022,5.616531,0.0,1.52,4.16,,2.6424620522065556,1.5442868911301477,2.227024253524529,1.8856555723273383,0.6827373623943813,0.035001089789977194,False,-1.455918433295287,0.11901458690323419,0.009211355232799479,0.3105121293800539,0.06982336334846981,0.19223806284555284,3.6979258188379402,1.0,,F,0.7,0.3,4.995341366956434,0.0,0.19223806284555284,1.0,0.7,0.32767141885366585
CoRoT-35 b,CoRoT-35,18.83108758,349.6112477,0.0429,6390.0,1.01,1747.0,Transit,2022,3.22748,0.0,1.65,4.01,,1.0354396902316474,0.9666872919585017,1.3940648315612079,1.1803760617598549,0.4273775396027062,0.036344349389837015,False,-1.4395631011618186,0.10085175570587646,0.0057043235581286655,0.283046683046683,0.054607030624113685,0.16895489022808047,4.308786710246416,1.0,,F,0.7,0.995,9.754310265758154,0.0,0.16895489022808047,1.0,0.7,0.32068646706842413
Kepler-970 b,Kepler-970,2.609,,0.139,4290.0,0.67,,Transit,2016,16.736525,0.34,0.71,,,0.24618512557266742,0.47136193718769054,0.6797535304706696,0.5755577338291801,0.20839159328297902,0.24150487749549354,False,-0.6170740936992697,0.5541701302299806,,,,,,,,K,0.9,0.835,27.215291681065985,0.0,0.0,0.5,0.9,0.19
K2-229 c,K2-229,2.03,,0.0769,5315.0,0.87,750.0,Transit,2018,8.32727,,0.79,4.59,,0.6142107088596144,0.7445301637581931,1.0736908677354997,0.9091105157468464,0.32916070397730657,0.08458817565961782,False,-1.07269034150807,0.6600660066006601,,0.5549132947976878,,0.6052102134851366,,,,G,1.0,0.935,14.164520211887897,0.0,0.6052102134851366,0.5,1.0,0.38156306404554097
K2-224 c,K2-224,2.41,,0.0886,5620.0,0.91,764.0,Transit,2018,10.09489,,0.84,4.55,,0.7188609179509692,0.8054638281454666,1.1615636258518836,0.9835137269986751,0.356099797706417,0.09008516868429976,False,-1.0453467039017816,0.5865102639296187,,0.5475285171102662,,0.566684299305473,,,,G,1.0,0.9550000000000001,12.658916033352472,0.0,0.566684299305473,0.5,1.0,0.37000528979164193
K2-229 b,K2-229,1.14,,0.0131,5315.0,0.87,1818.0,Transit,2018,0.58426,,0.79,4.59,,0.6142107088596144,0.7445301637581931,1.0736908677354997,0.9091105157468464,0.32916070397730657,0.014409689221599395,False,-1.8413453856537367,0.9345794392523364,,0.27350427350427353,,0.5055803304765145,,,,G,1.0,0.935,14.164520211887897,0.0,0.5055803304765145,0.5,1.0,0.35167409914295433
K2-228 b,K2-228,1.21,,0.0338,4715.0,0.71,914.0,Transit,2018,2.69828,,0.65,4.66,,0.30158116914673233,0.5217058607634439,0.7523547676272824,0.6370303141953632,0.23064890686383843,0.05305869947914956,False,-1.2752433992076455,0.9049773755656109,,0.47920133111480867,,0.6585334942125776,,,,K,0.9,0.855,23.542583975279776,0.0,0.6585334942125776,0.5,0.9,0.38756004826377327
K2-162 b,K2-162,1.44,,0.0795,4842.0,0.75,631.0,Transit,2018,9.45889,,0.69,4.63,,0.36535446722156006,0.5742233073182051,0.828090453711517,0.7011568805148611,0.25386714639331187,0.11338404030439374,False,-0.9454480715059232,0.819672131147541,,0.6267682263329706,,0.716759686236545,,,,K,0.9,0.875,20.528009571186693,0.0,0.716759686236545,0.5,0.9,0.40502790587096354
K2-224 b,K2-224,1.56,,0.0516,5620.0,0.91,1002.0,Transit,2018,4.47904,,0.84,4.55,,0.7188609179509692,0.8054638281454666,1.1615636258518836,0.9835137269986751,0.356099797706417,0.0524649515136554,False,-1.2801307241616209,0.78125,,0.44651162790697674,,0.5906244232186183,,,,G,1.0,0.9550000000000001,12.658916033352472,0.0,0.5906244232186183,0.5,1.0,0.37718732696558543
K2-241 b,K2-241,2.55,,0.1567,5262.0,0.71,507.0,Transit,2018,26.8199,,0.75,4.54,,0.30158116914673233,0.5217058607634439,0.7523547676272824,0.6370303141953632,0.23064890686383843,0.24598515409416383,False,-0.6090911030167101,0.5633802816901409,,0.7245283018867925,,0.6388935426262036,,,,G,1.0,0.855,23.542583975279776,0.0,0.6388935426262036,0.5,1.0,0.39166806278786104
K2-154 b,K2-154,1.99,,0.0405,4097.0,0.65,715.0,Transit,2018,3.67626,,0.63,4.65,,0.22140975341264896,0.44701487945583607,0.6446425103731531,0.5458286949144946,0.19762763091731705,0.07419910381652695,False,-1.1296013401372473,0.6688963210702341,,0.5742771684945165,,0.6197837407359224,,,,K,0.9,0.825,29.357333630581877,0.0,0.6197837407359224,0.5,0.9,0.37593512222077674
K2-152 b,K2-152,2.29,,0.1716,4044.0,0.63,337.0,Transit,2018,32.6479,,0.61,4.67,,0.1984686534233303,0.42322329769821937,0.6103325451016427,0.5167779213999311,0.18710924740342333,0.3320575297318089,False,-0.47878666725799984,0.60790273556231,,0.9216,,0.7484939285620325,,,,K,0.9,0.815,31.743048039743616,0.0,0.7484939285620325,0.5,0.9,0.41454817856860976
K2-258 b,K2-258,3.0,,0.149,6351.0,1.21,831.0,Transit,2018,19.0921,,1.31,4.29,,1.9487170999999999,1.326166348068748,1.9124714703728265,1.6193189092207874,0.5863051223040785,0.09201399375475611,False,-1.0361461188684322,0.5,,0.514745308310992,,0.507319085148091,,,,F,0.7,0.3,6.209213230591553,0.0,0.507319085148091,0.5,0.7,0.32219572554442727
K2-242 b,K2-242,2.54,,0.0494,3459.0,0.38,416.0,Transit,2018,6.51389,,0.37,4.89,,0.03382537251709137,0.1747209165975126,0.25196595340904454,0.21334343500327857,0.07724503681153194,0.2315515356694282,False,-0.6353523343826893,0.5649717514124294,,0.8181818181818181,,0.6798894136490049,,,,M,0.6,0.3,112.34170438418458,0.0,0.6798894136490049,0.5,0.6,0.36396682409470144
K2-153 b,K2-153,2.0,,0.0614,3845.0,0.55,497.0,Transit,2018,7.51574,,0.53,4.73,,0.12338700232905413,0.33370161761965034,0.4812328590936011,0.4074672383566257,0.14753124147395075,0.15068696135580148,False,-0.8219243247006776,0.6666666666666667,,0.7337579617834395,,0.6994083031550977,,,,K,0.9,0.775,44.575197518230866,0.0,0.6994083031550977,0.5,0.9,0.39982249094652933
K2-230 b,K2-230,1.96,,0.0409,5945.0,1.11,1529.0,Transit,2018,2.86041,,1.39,4.2,,1.440888667766775,1.140351710069974,1.6445072029430154,1.3924294565064947,0.5041554928730414,0.029373121782855092,False,-1.5320498940962273,0.6756756756756757,,0.31700605393505776,,0.4628101983382063,,,,G,1.0,0.945,7.703579220456933,0.0,0.4628101983382063,0.5,1.0,0.3388430595014619
K2-154 c,K2-154,2.07,,0.0677,4097.0,0.65,552.0,Transit,2018,7.95486,,0.63,4.65,,0.22140975341264896,0.44701487945583607,0.6446425103731531,0.5458286949144946,0.19762763091731705,0.12403158835503393,False,-0.9064676946667715,0.6514657980456027,,0.6857142857142857,,0.6683707087942495,,,,K,0.9,0.825,29.357333630581877,0.0,0.6683707087942495,0.5,0.9,0.3905112126382749
