pl_rade,pl_bmasse,pl_orbsmax,st_teff,st_mass,pl_eqt,stellar_luminosity,hz_position,in_habitable_zone,esi_radius,esi_mass,esi_temperature,esi_surface,escape_velocity_ratio,stellar_flux,habitability_score,ml_target,is_habitable_optimized,is_habitable_relaxed,habitability_class_ml,pl_name,hostname
2.84,15.9,0.05995,4582.0,0.702,742.7,0.2898543967243028,0.095993372970602,False,0.5208333333333334,0.1183431952662721,0.5588435044144755,0.539503776831889,2.366134304999565,46.2,0.4518511330495667,0,0,0,Limited,HD 73583 b,HD 73583
2.18,6.7,0.0749,5059.0,0.79,696.0,0.4382226487318861,0.0975385777586448,False,0.6289308176100629,0.2597402597402597,0.5853658536585367,0.6067574679742112,1.753109949607509,58.3,0.4720272403922633,0,0,1,Limited,TOI-238 c,TOI-238
1.073,,0.0503,5688.0,0.99,1040.0,0.9654353152371162,0.044131471162042,False,0.964785335262904,,0.4337349397590361,0.6468857003139404,,,0.3940657100941821,1,1,1,Promising,HD 63433 d,HD 63433
2.018,2.89,0.0225,4169.0,0.631,999.0,0.199573446495694,0.0434183335034988,False,0.6626905235255136,0.5141388174807198,0.4475524475524476,0.5445996380586903,1.1967084026575063,,0.4533798914176071,0,0,1,Limited,TOI-544 b,TOI-544
1.94,3.9,0.1785,5266.0,0.798,533.0,0.4539521943093682,0.2283889938978489,False,0.6802721088435375,0.4081632653061224,0.7015834348355664,0.6908455997871618,1.4178537577446115,,0.5072536799361486,0,0,1,Moderate,HD 110067 e,HD 110067
2.601,5.04,0.2163,5266.0,0.798,489.0,0.4539521943093682,0.2767537220173934,False,0.5554012774229381,0.3311258278145695,0.7413127413127414,0.6416588217230373,1.3920187724940274,,0.4924976465169112,0,0,0,Limited,HD 110067 f,HD 110067
2.607,8.4,0.2621,5266.0,0.798,440.0,0.4539521943093682,0.3353543714320796,False,0.5544774050457444,0.2127659574468084,0.7912087912087912,0.6623499055626344,1.795019320602112,,0.4987049716687903,0,0,1,Limited,HD 110067 g,HD 110067
2.852,8.52,0.1362,5266.0,0.798,602.0,0.4539521943093682,0.1742665600497872,False,0.5192107995846313,0.2100840336134454,0.6471910112359551,0.5796797067586603,1.7284031008715486,,0.4739039120275981,0,0,0,Limited,HD 110067 d,HD 110067
2.2,5.69,0.0793,5266.0,0.798,800.0,0.4539521943093682,0.101463569838092,False,0.625,0.2989536621823617,0.5294117647058824,0.5752237416355278,1.6082175339062923,,0.4725671224906583,0,0,1,Limited,HD 110067 b,HD 110067
2.388,6.3,0.1039,5266.0,0.798,699.0,0.4539521943093682,0.1329390278206527,False,0.590318772136954,0.273972602739726,0.5835866261398177,0.5869430471335398,1.624250890341104,,0.476082914140062,0,0,1,Limited,HD 110067 c,HD 110067
2.49,17.2,0.58,5861.0,1.25,460.0,2.1836601342771385,0.3383588043009805,False,0.5730659025787965,0.1098901098901099,0.7700534759358288,0.6642976668791675,2.62823715103648,,0.4992893000637503,0,0,1,Limited,HD 88986 b,HD 88986
1.829,,0.06899,4930.0,0.761,721.0,0.3844556951239238,0.0959190803887962,False,0.7069635913750442,,0.5708622398414271,0.6352785367527358,,,0.3805835610258207,0,0,1,Moderate,HIP 113103 b,HIP 113103
2.07,,0.163,5310.0,0.913,584.0,0.7271897042035047,0.1647804765409211,False,0.6514657980456027,,0.6605504587155964,0.6559924021942213,,,0.3967977206582663,0,0,1,Limited,TOI-262 b,TOI-262
0.699,0.633,0.00709,3522.0,0.455,1365.0,0.0635389287266395,0.0242475744689097,False,0.8228369629193643,0.775260257195346,0.3484573502722323,0.5354657671643751,0.9516193562247622,579.0,0.3206397301493125,0,0,1,Limited,GJ 367 b,GJ 367
2.18,7.32,0.0285,3709.0,0.471,734.0,0.0717089188872241,0.0917487768807976,False,0.6289308176100629,0.2403846153846154,0.5636007827788649,0.5953703898572577,1.8324295798577404,46.3,0.4686111169571773,0,0,1,Limited,TOI-1470 b,TOI-1470
2.47,7.24,0.106,3709.0,0.471,373.0,0.0717089188872241,0.3412410648899842,False,0.5763688760806915,0.2427184466019417,0.8714069591527988,0.7086972905661427,1.7120671975915038,3.35,0.5026091871698428,0,0,1,Moderate,TOI-1470 c,TOI-1470
18.97680433,138.25535705,0.0678,6850.0,1.449,1666.0,3.662177155119087,0.0305423204927729,False,0.10011611301596,0.0143621045708273,0.2947799385875128,0.1717912152773394,2.699165065050009,1286.0,0.3215373645832018,0,0,0,Limited,TOI-615 b,TOI-615
2.66,1652.7077164,0.088,3746.0,0.548,447.0,0.1218237474180095,0.2173495300865139,False,0.5464480874316939,0.0012094035603545,0.7836734693877551,0.6543980963587065,24.926265070722888,,0.486319428907612,0,0,0,Limited,K2-416 b,K2-416
1.362,13.71,0.05727,6169.0,1.098,1241.0,1.3871013371908154,0.0419194039383862,False,0.846740050804403,0.1359619306594153,0.3767168083714846,0.564784214952351,3.172708510902662,495.139,0.4394352644857053,1,1,1,Promising,TOI-411 b,HD 22946
2.328,9.72,0.1017,6169.0,1.098,931.0,1.3871013371908154,0.0744404292043631,False,0.6009615384615385,0.1865671641791044,0.472518457752256,0.5328840580485301,2.0433447413392494,156.75,0.429865217414559,0,0,1,Limited,TOI-411 c,HD 22946
1.458,2.2,0.2014,3844.0,0.549,305.2,0.1226035952150691,0.4958494937925051,False,0.8136696501220505,0.625,0.971004720161834,0.8888627964545142,1.2283795519834817,1.44,0.5566588389363543,1,1,1,Promising,K2-3 d,K2-3
1.582,2.68,0.1357,3844.0,0.549,371.8,0.1226035952150691,0.3340952150329838,False,0.7745933384972888,0.5434782608695652,0.8729918157017278,0.8223221053852384,1.3015598926807577,3.17,0.5366966316155715,1,1,1,Promising,K2-3 c,K2-3
3.31,699.2224954,0.063,3861.0,0.569,558.0,0.1389610005231009,0.1456921304557466,False,0.4640371229698377,0.0028562350012155,0.6808510638297872,0.5620855529459263,14.534285909125964,,0.4586256658837779,0,0,0,Limited,K2-417 b,K2-417
2.607,26.57,0.2958,6169.0,1.098,546.0,1.3871013371908154,0.216514050724195,False,0.5544774050457444,0.0725426187885383,0.6906474820143884,0.6188282666691265,3.192458508897466,18.561,0.4556484800007379,0,0,0,Limited,HD 22946 d,HD 22946
2.93,,0.141,4757.0,0.79,532.0,0.4382226487318861,0.1836173493186772,False,0.5089058524173028,,0.7024390243902439,0.5978924071089176,,13.37,0.3693677221326752,0,0,0,Limited,HD 15906 c,HD 15906
1.032,0.9,0.01992,2960.0,0.139,395.5,0.0010012713760162,0.5426945302676064,False,0.984251968503937,0.9473684210526316,0.8427212874908558,0.9107415034536678,0.9338592095470356,5.83,0.4805073603044746,1,1,1,Promising,LP 791-18 d,LP 791-18
2.332,10.4,0.1237,5868.0,0.97,804.0,0.8988786596538656,0.1124763398834214,False,0.6002400960384153,0.175438596491228,0.5274725274725275,0.5626812246269957,2.111798108755684,69.7,0.4688043673880987,0,0,1,Limited,EPIC 229004835 b,EPIC 229004835
2.592,15.9,0.10207,5010.0,0.738,638.0,0.3453005470420841,0.1497412631614316,False,0.5567928730512249,0.1183431952662721,0.6220302375809935,0.5885082863541153,2.4767436805731955,27.7,0.4665524859062346,0,0,0,Limited,K2-110 b,K2-110
1.82,5.58,0.0565,5775.0,0.84,1309.0,0.5432221889406211,0.0660848194776834,False,0.7092198581560284,0.303951367781155,0.3606762680025047,0.5057655302934178,1.7509808867986154,490.0,0.4517296590880253,0,0,1,Moderate,K2-111 b,K2-111
1.43,4.3,0.02288,4916.0,0.79,1328.0,0.4382226487318861,0.0297954961163924,False,0.823045267489712,0.3773584905660377,0.3564356435643564,0.5416296424682583,1.7340683397700931,519.0,0.4524888927404775,1,1,1,Promising,K2-36 b,K2-36
1.655,7.7,0.0503,5705.0,1.054,1310.0,1.2021042651653844,0.0395493114430728,False,0.7532956685499058,0.2298850574712643,0.360450563204005,0.5210814216491997,2.1569812182378443,490.0,0.4563244264947599,0,0,1,Moderate,K2-38 b,K2-38
2.49,7.4,0.0959,5705.0,1.054,949.0,1.2021042651653844,0.0754031603855008,False,0.5730659025787965,0.2380952380952381,0.465642683912692,0.5165693999218692,1.7239163408358316,135.3,0.4549708199765607,0,0,1,Limited,K2-38 c,K2-38
1.201,1.68,0.00901,5058.0,0.779,2223.0,0.417235355011643,0.0120247553954101,False,0.9086778736937756,0.7462686567164178,0.2293906810035842,0.4565547461800218,1.1827232578866642,4070.0,0.4269664238540065,1,1,1,Promising,Kepler-78 b,Kepler-78
3.2,7.9,0.05528,4916.0,0.79,854.0,0.4382226487318861,0.0719884189385565,False,0.4761904761904761,0.2247191011235955,0.5043782837127846,0.4900817636898214,1.571225636247067,89.0,0.4370245291069464,0,0,0,Limited,K2-36 c,K2-36
2.1,9.1,0.812,5596.0,0.857,279.0,0.5826837099680822,0.9170258996181668,True,0.6451612903225806,0.1980198019801979,0.9841269841269842,0.7968190728895957,2.0816659994661326,1.013,0.9390457218668788,1,1,1,Promising,Kepler-22 b,Kepler-22
1.613,5.72,0.01661,5959.0,1.18,2463.0,1.784789595601767,0.0107181080390404,False,0.7654037504783774,0.2976190476190476,0.2093784078516902,0.4003236423681158,1.883132291891962,6130.0,0.4200970927104347,0,0,1,Moderate,HD 80653 b,HD 80653
2.41,14.9,0.2573,5368.0,0.88,470.0,0.6392774017356785,0.2774195869154303,False,0.5865102639296187,0.1257861635220125,0.7598944591029024,0.6675971088666414,2.486477953674209,8.17,0.5002791326599924,0,0,1,Limited,K2-263 b,K2-263
7.0,8.0,0.0683,4570.0,0.708,695.0,0.2986182884267963,0.1077468329216324,False,0.25,0.2222222222222222,0.5859613428280773,0.382740559265698,1.0690449676496976,39.1,0.4048221677797094,0,0,0,Limited,K2-141 c,K2-141
2.44,5.2,0.0792,5672.0,0.965,1026.0,0.8827659977135192,0.0726681985293287,False,0.5813953488372093,0.3225806451612902,0.4383561643835616,0.504834859242824,1.4598450400585696,185.0,0.4514504577728472,0,0,1,Limited,K2-12 b,K2-12
1.014,4.3,0.0707,4500.0,0.742,610.0,0.3518954637929454,0.1027435554224671,False,0.99304865938431,0.3773584905660377,0.6414253897550111,0.7981018878509637,2.0592792825908988,33.5,0.5294305663552891,1,1,1,Promising,K2-136 b,K2-136
1.565,3.0,0.1538,4500.0,0.742,420.0,0.3518954637929454,0.2235071969444899,False,0.7797270955165692,0.5,0.8135593220338984,0.7964635881193318,1.3845334619821374,7.07,0.5289390764357995,1,1,1,Promising,K2-136 d,K2-136
6.43395492,98.52680617,0.1103,5050.0,1.17,,1.7324093384849115,0.0722424165851257,False,0.2690357987804425,0.0200950887199559,,,3.9132554221533176,,0.29,0,0,0,Limited,V1298 Tau d,V1298 Tau
11.2089807,1900.61387386,0.158,5581.0,0.99,799.0,0.9654353152371162,0.1386237066322592,False,0.1638138391028827,0.001051738224827,0.5298988040478381,0.294626471022382,13.02158609996942,,0.3883879413067146,0,0,0,Limited,TOI-2338 b,TOI-2338
6.9559,46.1687,0.0539,4994.0,0.822,895.1,0.503560158290701,0.0654794609161288,False,0.2513857640241833,0.0424009989675356,0.486856563265996,0.3498411198341478,2.576304298332301,102.43,0.3949523359502443,0,0,0,Limited,TOI-181 b,TOI-181
11.14172682,308.9292116,0.04389,4766.0,0.817,962.2,0.4929208603850913,0.0538913412768285,False,0.1647212154951118,0.0064530864634381,0.4607262837945928,0.2754839259869642,5.265665110356683,,0.3726451777960893,0,0,0,Limited,TOI-1811 b,TOI-1811
11.2089807,1951.46641898,0.369,5951.0,1.13,,1.5338205502757385,0.2568509053314604,False,0.1638138391028827,0.0010243454025933,,,13.194638023601522,,0.3,0,0,0,Limited,TIC 279401253 b,TIC 279401253
14.35870428,899.45439181,0.05064,6630.0,1.516,1802.0,4.289900354455992,0.0210771606395456,False,0.130219318214518,0.0022211008333024,0.2755980861244019,0.189441798123713,7.914654253252387,,0.3268325394371139,0,0,0,Limited,TOI-2152 A b,TOI-2152
17.90074218,,0.040352,7490.0,1.9,2594.3,9.45447903905868,0.0113132731773839,False,0.1058159505564981,,0.1998404052319328,0.1454176826909738,,,0.2136253048072921,0,0,0,Limited,MASCARA-1 b,MASCARA-1
11.46678726,203.09235207,0.0388,5321.0,0.91,1101.0,0.7188609179509692,0.0394503898978649,False,0.1604262556414233,0.0097994852806343,0.4146868250539957,0.2579276150536086,4.208486196226105,,0.3773782845160826,0,0,0,Limited,NGTS-25 b,NGTS-25
2.76,13.2,0.0657,4227.0,0.679,651.0,0.2579551542302628,0.1115155101113003,False,0.5319148936170213,0.1408450704225352,0.6134185303514377,0.5712148915378472,2.1869176243407464,29.81,0.4613644674613542,0,0,0,Limited,TOI-1260 c,TOI-1260
2.41,8.56,0.0367,4227.0,0.679,871.0,0.2579551542302628,0.0622925300012895,False,0.5865102639296187,0.209205020920502,0.4969801553062986,0.5398925467687807,1.884639811719208,95.58,0.4519677640306342,0,0,1,Limited,TOI-1260 b,TOI-1260
11.2089807,2542.627256,0.5109,6651.0,1.47,,3.8513294591877782,0.2244256944151359,False,0.1638138391028827,0.0007862787266814,,,15.061155358992709,,0.27,0,0,0,Limited,HD 114082 b,HD 114082
1.129,1.321,0.04683,2566.0,0.0898,,0.0002170037197514,2.740517498204478,False,0.9394081728511038,0.8616975441619992,,,1.0816940425885126,0.252,0.26,0,0,0,Moderate,TRAPPIST-1 g,TRAPPIST-1
0.788,0.388,0.02227,2566.0,0.0898,,0.0002170037197514,1.303252715887545,False,0.8814317673378076,0.5590778097982709,,,0.701702064128381,1.115,0.4071532534349362,0,0,1,Moderate,TRAPPIST-1 d,TRAPPIST-1
14.20177855,194.82881349,0.0504,6057.0,1.01,1327.0,1.0354396902316474,0.0426982566258225,False,0.1315635531343798,0.0102130016740469,0.3566563467492259,0.2166171189593647,3.703865645636153,,0.3349851356878094,0,0,0,Limited,NGTS-23 b,NGTS-23
1.9287,,0.0552,4343.0,0.814,,0.4866149160777393,0.0682163345620532,False,0.6828968484310445,,,,,56.13,0.19,0,0,1,Moderate,K2-414 c,K2-414
1.219,,0.0487,4343.0,0.814,,0.4866149160777393,0.0601836140067389,False,0.9013068949977469,,,,,72.113,0.19,1,1,1,Promising,K2-414 b,K2-414
1.2327,,0.0426,4116.0,0.808,,0.4741762117548624,0.0533312457687583,False,0.8957764142070139,,,,,69.529,0.19,1,1,1,Promising,K2-413 c,K2-413
2.116,,0.0586,5590.0,0.893,,0.6729458296964684,0.0615814022327892,False,0.6418485237483953,,,,,243.518,0.2,0,0,1,Limited,K2-412 b,K2-412
0.9898,,0.0511,5711.0,1.018,,1.0644302861529382,0.0426976820990601,False,0.994873856669012,,,,,619.038,0.2,1,1,1,Promising,K2-411 b,K2-411
0.7599,,0.0117,4116.0,0.808,,0.4741762117548624,0.0146473139787434,False,0.8635717938519234,,,,,921.755,0.19,0,0,1,Moderate,K2-413 b,K2-413
3.3,11.26782377,0.01306,4285.0,0.686,1515.0,0.2673833775735889,0.0217729855940793,False,0.4651162790697675,0.1630280999708231,0.3194675540765391,0.3854731638332292,1.8478344221047385,879.5,0.4056419491499688,0,0,0,Limited,K2-266 b,K2-266
0.705,0.29013072,0.0679,4285.0,0.686,664.5,0.2673833775735889,0.1131995192831539,False,0.8269794721407624,0.4497694931254719,0.6047244094488189,0.7071737218792978,0.6415083289951993,32.4,0.4021521165637894,1,1,1,Promising,K2-266 c,K2-266
14.90794433,750.07504052,0.0236,4660.0,0.72,1357.0,0.3167114302371797,0.0361511523180366,False,0.1257233466820914,0.0026628497714626,0.3501519756838905,0.2098148665617501,7.093220750854247,,0.3529444599685251,0,0,0,Limited,NGTS-21 b,NGTS-21
1.367,25.3,0.03984,2850.0,0.118,272.0,0.0005644000266272,1.4456655359167987,False,0.8449514152936206,0.0760456273764258,0.9714285714285714,0.9059856214561196,4.302055445179851,0.906,0.719102160815295,1,1,1,Promising,LP 890-9 c,LP 890-9
15.80466279,216.12331676,0.066,6730.0,1.32,1567.0,2.642462052206556,0.0350010897899771,False,0.1190145869032341,0.0092113552327994,0.3105121293800539,0.1922380628455528,3.69792581883794,,0.3276714188536658,0,0,0,Limited,CoRoT-36 b,CoRoT-36
18.83108758,349.6112477,0.0429,6390.0,1.01,1747.0,1.0354396902316474,0.036344349389837,False,0.1008517557058764,0.0057043235581286,0.283046683046683,0.1689548902280804,4.308786710246416,,0.3206864670684241,0,0,0,Limited,CoRoT-35 b,CoRoT-35
2.609,,0.139,4290.0,0.67,,0.2461851255726674,0.2415048774954935,False,0.5541701302299806,,,,,,0.19,0,0,0,Limited,Kepler-970 b,Kepler-970
2.03,,0.0769,5315.0,0.87,750.0,0.6142107088596144,0.0845881756596178,False,0.6600660066006601,,0.5549132947976878,0.6052102134851366,,,0.3815630640455409,0,0,1,Limited,K2-229 c,K2-229
2.41,,0.0886,5620.0,0.91,764.0,0.7188609179509692,0.0900851686842997,False,0.5865102639296187,,0.5475285171102662,0.566684299305473,,,0.3700052897916419,0,0,1,Limited,K2-224 c,K2-224
1.14,,0.0131,5315.0,0.87,1818.0,0.6142107088596144,0.0144096892215993,False,0.9345794392523364,,0.2735042735042735,0.5055803304765145,,,0.3516740991429543,1,1,1,Promising,K2-229 b,K2-229
1.21,,0.0338,4715.0,0.71,914.0,0.3015811691467323,0.0530586994791495,False,0.9049773755656108,,0.4792013311148086,0.6585334942125776,,,0.3875600482637732,1,1,1,Promising,K2-228 b,K2-228
1.44,,0.0795,4842.0,0.75,631.0,0.36535446722156,0.1133840403043937,False,0.819672131147541,,0.6267682263329706,0.716759686236545,,,0.4050279058709635,1,1,1,Promising,K2-162 b,K2-162
1.56,,0.0516,5620.0,0.91,1002.0,0.7188609179509692,0.0524649515136554,False,0.78125,,0.4465116279069767,0.5906244232186183,,,0.3771873269655854,0,0,1,Moderate,K2-224 b,K2-224
2.55,,0.1567,5262.0,0.71,507.0,0.3015811691467323,0.2459851540941638,False,0.5633802816901409,,0.7245283018867925,0.6388935426262036,,,0.391668062787861,0,0,0,Limited,K2-241 b,K2-241
1.99,,0.0405,4097.0,0.65,715.0,0.2214097534126489,0.0741991038165269,False,0.6688963210702341,,0.5742771684945165,0.6197837407359224,,,0.3759351222207767,0,0,1,Moderate,K2-154 b,K2-154
2.29,,0.1716,4044.0,0.63,337.0,0.1984686534233303,0.3320575297318089,False,0.60790273556231,,0.9216,0.7484939285620325,,,0.4145481785686097,1,1,1,Promising,K2-152 b,K2-152
3.0,,0.149,6351.0,1.21,831.0,1.9487171,0.0920139937547561,False,0.5,,0.514745308310992,0.507319085148091,,,0.3221957255444272,0,0,0,Limited,K2-258 b,K2-258
2.54,,0.0494,3459.0,0.38,416.0,0.0338253725170913,0.2315515356694282,False,0.5649717514124294,,0.8181818181818181,0.6798894136490049,,,0.3639668240947014,0,0,0,Limited,K2-242 b,K2-242
2.0,,0.0614,3845.0,0.55,497.0,0.1233870023290541,0.1506869613558014,False,0.6666666666666667,,0.7337579617834395,0.6994083031550977,,,0.3998224909465293,0,0,1,Limited,K2-153 b,K2-153
1.96,,0.0409,5945.0,1.11,1529.0,1.440888667766775,0.029373121782855,False,0.6756756756756757,,0.3170060539350577,0.4628101983382063,,,0.3388430595014619,0,0,1,Moderate,K2-230 b,K2-230
2.07,,0.0677,4097.0,0.65,552.0,0.2214097534126489,0.1240315883550339,False,0.6514657980456027,,0.6857142857142857,0.6683707087942495,,,0.3905112126382749,0,0,1,Limited,K2-154 c,K2-154
0.89,,0.0127,5835.0,1.06,2271.0,1.2262260227997774,0.0098869074206844,False,0.941798941798942,,0.2250879249706916,0.4604210785239062,,,0.3381263235571718,1,1,1,Promising,K2-223 b,K2-223
2.17,,0.1087,6570.0,1.29,1035.0,2.438170015587529,0.0600122019185366,False,0.6309148264984228,,0.435374149659864,0.5241030491177775,,,0.3272309147353332,0,0,1,Limited,K2-243 b,K2-243
1.57,,0.0549,5835.0,1.06,1091.0,1.2262260227997774,0.0427394659366594,False,0.7782101167315175,,0.4176939811457578,0.5701347926810751,,,0.3710404378043225,0,0,1,Moderate,K2-223 c,K2-223
2.19,,0.0615,4667.0,0.74,688.0,0.3485868654012081,0.0897969564384384,False,0.6269592476489028,,0.5901639344262295,0.608283434196087,,,0.3724850302588261,0,0,1,Limited,K2-247 c,K2-247
2.57,,0.0699,5528.0,0.88,886.0,0.6392774017356785,0.0753658341445339,False,0.5602240896358543,,0.4906303236797275,0.5242737132750601,,,0.3572821139825181,0,0,0,Limited,K2-248 b,K2-248
2.79,,0.1151,6504.0,1.32,1061.0,2.642462052206556,0.0610397793155511,False,0.5277044854881267,,0.4269829503335804,0.4746797005539466,,,0.3124039101661839,0,0,0,Limited,K2-249 b,K2-249
2.01,,0.1817,6570.0,1.29,801.0,2.438170015587529,0.1003147846237177,False,0.6644518272425249,,0.5289256198347108,0.59282846977398,,,0.347848540932194,0,0,1,Limited,K2-243 c,K2-243
2.12,,0.0304,4667.0,0.74,979.0,0.3485868654012081,0.0443874386297322,False,0.641025641025641,,0.4546172059984215,0.5398344986164038,,,0.3519503495849211,0,0,1,Limited,K2-247 b,K2-247
2.64,,0.0887,5503.0,0.92,794.0,0.746891291445067,0.0884783332353498,False,0.5494505494505495,,0.5323475046210722,0.5408314237474344,,,0.3622494271242303,0,0,0,Limited,K2-158 b,K2-158
1.28,,0.0622,5503.0,0.92,948.0,0.746891291445067,0.0620445583679679,False,0.8771929824561404,,0.4660194174757281,0.6393660631422403,,,0.3918098189426721,1,1,1,Promising,K2-158 c,K2-158
2.26,,0.1013,5425.0,0.9,684.0,0.6915901242788246,0.1050091310269078,False,0.6134969325153374,,0.5925925925925926,0.6029541755281794,,,0.3808862526584537,0,0,1,Limited,K2-159 b,K2-159
2.35,,0.0694,3717.0,0.52,437.0,0.1013938707480881,0.1878865231560374,False,0.5970149253731343,,0.7944827586206896,0.6887075321558295,,,0.3966122596467489,0,0,1,Limited,K2-251 b,K2-251
1.74,,0.1041,5152.0,0.79,639.0,0.4382226487318861,0.1355642983267681,False,0.7299270072992701,,0.6213592233009708,0.6734588913377538,,,0.3920376674013262,0,0,1,Moderate,K2-252 b,K2-252
3.49,,0.0602,5610.0,0.87,977.0,0.6142107088596144,0.0662185718427697,False,0.4454342984409799,,0.4553359683794467,0.4503579216912289,,,0.3351073765073686,0,0,0,Limited,K2-246 b,K2-246
1.75,,0.1418,5677.0,0.86,638.0,0.5898540685771015,0.1591644056824394,False,0.7272727272727273,,0.6220302375809935,0.6725961844462335,,,0.40177885533387,0,0,1,Moderate,K2-244 b,K2-244
2.19,,0.0923,4629.0,0.71,551.0,0.3015811691467323,0.144891063962293,False,0.6269592476489028,,0.6865315852205006,0.6560696046587234,,,0.386820881397617,0,0,1,Limited,K2-254 c,K2-254
0.83,,0.0216,3725.0,0.52,789.0,0.1013938707480881,0.0584776498583632,False,0.907103825136612,,0.5348189415041782,0.6965172701333069,,,0.3989551810399921,0,0,1,Moderate,K2-257 b,K2-257
2.9,,0.0274,4676.0,0.71,1034.0,0.3015811691467323,0.0430120818262928,False,0.5128205128205128,,0.4357034795763994,0.4726919523686128,,,0.3318075857105839,0,0,0,Limited,K2-255 b,K2-255
2.19,,0.0858,5960.0,1.16,1140.0,1.6811364413594034,0.057046344131251,False,0.6269592476489028,,0.4033613445378151,0.5028828144827365,,,0.3508648443448209,0,0,1,Limited,K2-166 b,K2-166
4.34,,0.0959,5793.0,0.83,923.0,0.5209227484918181,0.1145444249535764,False,0.3745318352059925,,0.4756399669694467,0.4220690816991746,,,0.3266207245097524,0,0,0,Limited,K2-245 b,K2-245
1.63,,0.0448,4629.0,0.71,791.0,0.3015811691467323,0.070326323569997,False,0.7604562737642586,,0.5338276181649675,0.6371440663948622,,,0.3811432199184587,0,0,1,Moderate,K2-254 b,K2-254
2.32,,0.1271,6059.0,1.14,795.0,1.5818561221827472,0.0871172326981669,False,0.6024096385542169,,0.5318559556786704,0.5660345873030158,,,0.3398103761909047,0,0,1,Limited,K2-259 b,K2-259
9.96,1462.0106722,1.64,6157.0,1.088,,1.3433869766968474,1.219790627188626,False,0.1824817518248175,0.0013670440264065,,,12.115618849254114,0.561,0.5553465858155722,1,1,1,Promising,Kepler-1708 b,Kepler-1708
0.51,99.2,0.008,3515.0,0.41,1180.0,0.0441309725568109,0.0328291961277213,False,0.6754966887417219,0.0199600798403193,0.3923705722070845,0.5148252347016221,13.946677164169555,320.0,0.4144475704104866,0,0,1,Limited,KOI-4777.01,KOI-4777
1.31,4.04,0.02732,5799.0,1.04,2130.0,1.147140697227607,0.0219894497511013,False,0.8658008658008658,0.3968253968253968,0.2382133995037221,0.454142452910637,1.756123419822438,,0.436242735873191,1,1,1,Promising,HD 137496 b,HD 137496
2.0,,0.1124,4927.0,0.82,618.0,0.499284959284455,0.1371305065723574,False,0.6666666666666667,,0.6357615894039735,0.6510307670169276,,,0.3853092301050783,0,0,1,Moderate,K2-101 b,K2-101
1.79,,0.0242,3712.0,0.51,798.0,0.0947317622474637,0.0677812492021339,False,0.7168458781362007,,0.5303867403314917,0.616608099707363,,,0.3749824299122089,0,0,1,Limited,K2-104 b,K2-104
1.92,,0.1195,4057.0,0.62,431.0,0.1876596548597487,0.2378069043014513,False,0.6849315068493151,,0.8011126564673157,0.7407477971281564,,,0.4122243391384469,1,1,1,Promising,EPIC 211822797 b,EPIC 211822797
2.68,,0.0863,5650.0,0.93,888.0,0.7756937995160011,0.0844710021320639,False,0.5434782608695652,,0.4897959183673469,0.5159393703675822,,,0.3547818111102746,0,0,0,Limited,K2-358 b,K2-358
3.72,,0.145,5794.0,0.98,735.0,0.9317325438379406,0.1294983934288692,False,0.423728813559322,,0.563049853372434,0.4884469739329456,,,0.3465340921798837,0,0,0,Limited,K2-357 b,K2-357
2.29,,0.1599,5568.0,0.9,624.0,0.6915901242788246,0.1657547882645859,False,0.60790273556231,,0.631578947368421,0.6196277671544645,,,0.3858883301463394,0,0,1,Limited,K2-356 b,K2-356
2.25,,0.0632,5790.0,0.96,1066.0,0.866860702828407,0.0585173204476983,False,0.6153846153846154,,0.4254062038404727,0.5116526489060704,,,0.3534957946718211,0,0,1,Limited,K2-355 b,K2-355
1.16,,0.0373,4009.0,0.63,769.0,0.1984686534233303,0.0721780061713081,False,0.925925925925926,,0.5449385052034059,0.7103328022857691,,,0.4030998406857307,1,1,1,Promising,K2-122 b,K2-122
3.13,,0.1007,5397.0,0.86,747.0,0.5898540685771015,0.1130314220890102,False,0.4842615012106538,,0.5565217391304348,0.5191358712780964,,,0.3557407613834289,0,0,0,Limited,K2-272 b,K2-272
2.08,,0.0964,5044.0,0.79,655.0,0.4382226487318861,0.1255369679029822,False,0.6493506493506493,,0.6108165429480381,0.6297889478209564,,,0.3789366843462869,0,0,1,Limited,K2-274 b,K2-274
1.47,,0.1685,5245.0,0.84,533.0,0.5432221889406211,0.1970848156104366,False,0.8097165991902834,,0.7015834348355664,0.753713309490613,,,0.4261139928471839,1,1,1,Promising,K2-184 b,K2-184
3.05,,0.0729,5161.0,0.89,849.0,0.6650664244684812,0.0770614235537982,False,0.4938271604938271,,0.5065963060686016,0.5001709861062708,,,0.3400512958318812,0,0,0,Limited,K2-273 b,K2-273
3.31,,0.0525,3566.0,0.41,474.0,0.0441309725568109,0.2154415995881714,False,0.4640371229698377,,0.7559055118110236,0.5922568859353431,,,0.3376770657806029,0,0,0,Limited,K2-95 b,K2-95
2.25,5.6,0.0248,3385.0,0.358,,0.0274530495072957,0.129032287026235,False,0.6153846153846154,0.3030303030303031,,,1.577621275493231,,0.26,0,0,0,Limited,K2-146 b,K2-146
7.5,37.1,0.1461,5500.0,1.03,787.0,1.1089967833248526,0.1195988719619376,False,0.2352941176470588,0.0524934383202099,0.5358139534883721,0.3550688262985484,2.2241103090149705,,0.4065206478895645,0,0,0,Limited,K2-280 b,K2-280
