pl_name,hostname,pl_rade,pl_bmasse,pl_orbsmax,st_teff,st_mass,pl_eqt,discoverymethod,disc_year,pl_orbper,pl_orbeccen,st_rad,st_logg,pl_insol
Kepler-5 b,Kepler-5,15.233,,0.04982,6332.0,1.309,,Transit,2009,3.548465405,,1.74,,1759.1
Kepler-491 b,Kepler-491,8.547,,0.05191,5522.0,1.044,,Transit,2016,4.225384512,,0.984,,300.1
KOI-351 c,KOI-351,1.445,,0.08582,6015.0,1.108,,Transit,2013,8.71982853,,1.185,,224.4
KOI-351 d,KOI-351,2.866,,0.3096,6015.0,1.108,,Transit,2013,59.7370348,,1.185,,17.2
KOI-351 e,KOI-351,2.612,,0.41275,6015.0,1.108,,Transit,2013,91.9404603,,1.185,,9.7
Kepler-489 b,Kepler-489,7.58,,0.12109,4938.0,0.792,,Transit,2016,17.276296119,,0.747,,20.3
Kepler-487 c,Kepler-487,2.732,,0.21864,5456.0,0.932,,Transit,2016,38.6519976,,0.908,,13.7
Kepler-50 c,Kepler-50,1.825,,0.09131,6162.0,1.154,,Transit,2012,9.37664325,,1.587,,391.2
Kepler-487 b,Kepler-487,11.82,,0.11819,5456.0,0.932,,Transit,2016,15.358768403,,0.908,,47.1
KOI-351 f,KOI-351,2.77,,0.5062,6015.0,1.108,,Transit,2013,124.916337,,1.185,,6.4
Kepler-485 b,Kepler-485,13.838,,0.04401,5802.0,1.08,,Transit,2016,3.243259796,,1.044,,571.7
Kepler-484 b,Kepler-484,2.273,,0.09036,5652.0,0.974,,Transit,2016,10.045569313,,0.885,,87.7
Kepler-483 b,Kepler-483,2.867,,0.19471,6319.0,1.076,,Transit,2016,30.229104,,1.327,,66.4
Kepler-482 b,Kepler-482,2.598,,0.25787,4734.0,0.719,,Transit,2016,56.35418576,,0.791,,4.2
Kepler-50 b,Kepler-50,1.542,,0.08089,6162.0,1.154,,Transit,2012,7.8128584,,1.587,,498.5
Kepler-500 b,Kepler-500,2.839,,0.08361,5748.0,1.076,,Transit,2016,8.508324398,,1.119,,175.2
Kepler-514 b,Kepler-514,1.554,,0.06559,6155.0,1.176,,Transit,2016,5.65179605,,1.323,,523.5
KOI-3503 b,KOI-3503,1.142,,0.14247,6001.0,0.858,,Transit,2021,21.1875846,,1.255,,90.2
Kepler-513 b,Kepler-513,2.274,,0.1779,5748.0,0.9,,Transit,2016,28.86235584,,1.079,,36.0
Kepler-512 b,Kepler-512,2.329,,0.21395,6051.0,1.1,,Transit,2016,34.43587975,,1.134,,33.7
Kepler-511 c,Kepler-511,3.68,,0.17177,5837.0,0.952,,Transit,2021,26.62946276,,1.698,,101.6
Kepler-511 b,Kepler-511,8.985,,0.85672,5837.0,0.952,,Transit,2016,296.637865,,1.698,,4.1
Kepler-510 b,Kepler-510,2.617,,0.1352,5700.0,0.861,,Transit,2016,19.55659418,,1.455,,109.7
Kepler-506 b,Kepler-506,2.684,,0.07437,6163.0,1.156,,Transit,2016,6.8834055,,1.193,,332.9
KOI-3503 c,KOI-3503,1.185,,0.18688,6001.0,0.858,,Transit,2021,31.8245304,,1.255,,52.5
Kepler-509 b,Kepler-509,2.432,,0.23702,5952.0,1.018,,Transit,2016,41.74600392,,1.19,,28.4
Kepler-508 b,Kepler-508,1.594,,0.17274,6150.0,1.071,,Transit,2016,25.30889748,,1.194,,61.4
Kepler-507 b,Kepler-507,1.284,,0.04781,6030.0,1.144,,Transit,2016,3.568096926,,1.279,,848.6
KOI-351 b,KOI-351,1.3,,0.0742,6015.0,1.108,,Transit,2013,7.00828076,,1.185,,300.1
Kepler-411 b,Kepler-411,1.866,,0.03835,4961.0,0.831,,Transit,2013,3.005155704,,0.738,,201.3
Kepler-409 b,Kepler-409,0.981,,0.32273,5416.0,0.941,,Transit,2014,68.958608,,0.896,,5.9
Kepler-1015 b,Kepler-1015,2.803,,0.1345,6443.0,1.265,,Transit,2016,16.00494214,,1.451,,180.0
Kepler-371 c,Kepler-371,2.105,,0.31209,5710.0,0.876,,Transit,2014,67.9687026,,1.258,,15.5
Kepler-371 b,Kepler-371,2.303,,0.19957,5710.0,0.876,,Transit,2014,34.7629923,,1.258,,37.9
Kepler-370 c,Kepler-370,2.249,,0.13873,5649.0,0.982,,Transit,2014,19.023152,,1.029,,50.3
Kepler-370 b,Kepler-370,1.526,,0.05368,5649.0,0.982,,Transit,2014,4.57950946,,1.029,,335.4
Kepler-37 d,Kepler-37,1.91,,0.21065,5348.0,0.787,,Transit,2013,39.79223792,,0.786,,10.2
Kepler-37 c,Kepler-37,0.718,,0.13892,5348.0,0.787,,Transit,2013,21.30199109,,0.786,,23.5
Kepler-372 b,Kepler-372,1.534,,0.07148,6121.0,1.037,,Transit,2014,6.84976206,,1.249,,384.4
Kepler-37 b,Kepler-37,0.276,,0.10186,5348.0,0.787,,Transit,2013,13.3669309,,0.786,,43.6
Kepler-368 c,Kepler-368,3.961,,0.35782,5459.0,1.165,,Transit,2014,72.381301,,2.086,,27.1
Kepler-368 b,Kepler-368,3.417,,0.18472,5459.0,1.165,,Transit,2014,26.8476325,,2.086,,101.4
Kepler-367 c,Kepler-367,1.323,,0.2549,4859.0,0.768,,Transit,2014,53.5778376,,0.699,,3.8
Kepler-367 b,Kepler-367,1.124,,0.20205,4859.0,0.768,,Transit,2014,37.8156219,,0.699,,6.0
Kepler-1050 b,Kepler-1050,1.436,,0.12353,5846.0,1.062,,Transit,2016,15.3787546,,0.998,,68.4
Kepler-372 c,Kepler-372,2.65,,0.14629,6121.0,1.037,,Transit,2014,20.0545077,,1.249,,91.7
Kepler-1051 b,Kepler-1051,2.727,,0.18395,6417.0,1.23,,Transit,2016,25.96200249,,1.405,,88.7
Kepler-374 c,Kepler-374,1.627,,0.04372,5730.0,1.033,,Transit,2014,3.28280266,,1.341,,908.0
Kepler-376 c,Kepler-376,2.281,,0.11341,5846.0,0.968,,Transit,2014,14.17220432,,1.419,,163.9
Kepler-376 b,Kepler-376,1.262,,0.05603,5846.0,0.968,,Transit,2014,4.92031217,,1.419,,672.1
Kepler-104 d,Kepler-104,2.635,,0.25425,5760.0,0.818,,Transit,2014,51.75529576,,1.051,,16.9
Kepler-375 c,Kepler-375,3.025,,0.13874,5483.0,0.891,,Transit,2014,19.9866157,,0.871,,31.9
Kepler-375 b,Kepler-375,1.624,,0.09945,5483.0,0.891,,Transit,2014,12.12582991,,0.871,,62.2
Kepler-374 d,Kepler-374,1.91,,0.0581,5730.0,1.033,,Transit,2014,5.02818614,,1.341,,516.1
Kepler-374 b,Kepler-374,1.55,,0.03034,5730.0,1.033,,Transit,2014,1.897834018,,1.341,,1886.3
Kepler-1047 c,Kepler-1047,1.334,,0.04413,5659.0,1.126,,Transit,2016,3.18897601,,1.619,,1235.9
Kepler-1040 b,Kepler-1040,2.106,,0.67249,5696.0,1.002,,Transit,2016,201.1214,,0.97,,2.0
Kepler-1046 b,Kepler-1046,1.76,,0.11858,6004.0,1.076,,Transit,2016,14.37508035,,1.107,,101.4
Kepler-373 c,Kepler-373,1.812,,0.12724,5602.0,0.981,,Transit,2014,16.726052,,1.326,,96.1
Kepler-1047 b,Kepler-1047,3.021,,0.29871,5659.0,1.126,,Transit,2016,56.1886887,,1.619,,27.0
Kepler-373 b,Kepler-373,2.179,,0.06089,5602.0,0.981,,Transit,2014,5.53532955,,1.326,,419.2
Kepler-372 d,Kepler-372,2.618,,0.19175,6121.0,1.037,,Transit,2014,30.0904877,,1.249,,53.4
Kepler-1050 c,Kepler-1050,1.325,,0.15264,5846.0,1.062,,Transit,2016,21.1284569,,0.998,,44.8
Kepler-366 c,Kepler-366,3.009,,0.10856,5938.0,1.088,,Transit,2014,12.51618164,,1.739,,286.6
Kepler-377 b,Kepler-377,1.491,,0.10704,5924.0,1.043,,Transit,2014,12.5094525,,1.172,,132.6
Kepler-360 c,Kepler-360,1.844,,0.07279,5604.0,0.994,,Transit,2014,7.1864526,,0.9,,135.4
Kepler-360 b,Kepler-360,1.415,,0.04323,5604.0,0.994,,Transit,2014,3.289722169,,0.9,,383.7
Kepler-1066 b,Kepler-1066,2.067,,0.0298,5558.0,0.945,,Transit,2016,1.931559839,,0.85,,696.7
Kepler-1067 b,Kepler-1067,0.762,,0.0164,5584.0,1.012,,Transit,2016,0.762129261,,0.898,,2611.9
Kepler-1067 c,Kepler-1067,1.439,,0.06069,5584.0,1.012,,Transit,2021,5.42587228,,0.898,,190.8
Kepler-359 d,Kepler-359,24.437,,0.3329,5585.0,0.827,,Transit,2014,77.085964,,0.835,,5.5
Kepler-361 c,Kepler-361,2.806,,0.30084,6145.0,1.191,,Transit,2014,55.1866695,,1.472,,30.6
Kepler-1068 b,Kepler-1068,3.513,,0.13038,5684.0,1.031,,Transit,2016,16.92344113,,0.981,,53.1
Kepler-359 c,Kepler-359,4.143,,0.27439,5585.0,0.827,,Transit,2014,57.6899118,,0.835,,8.1
Kepler-359 b,Kepler-359,3.084,,0.15949,5585.0,0.827,,Transit,2014,25.5638576,,0.835,,23.9
Kepler-1069 b,Kepler-1069,2.636,,0.16587,5579.0,1.064,,Transit,2016,23.8990296,,1.572,,78.0
Kepler-357 d,Kepler-357,2.932,,0.24444,4935.0,0.794,,Transit,2014,49.5004952,,0.711,,4.5
Kepler-357 c,Kepler-357,2.163,,0.11918,4935.0,0.794,,Transit,2014,16.85827722,,0.711,,18.9
Kepler-361 b,Kepler-361,1.615,,0.08636,6145.0,1.191,,Transit,2014,8.48653576,,1.472,,372.1
Kepler-1274 b,Kepler-1274,1.32,,0.08161,6198.0,1.487,,Transit,2016,6.98152703,,2.157,,923.1
Kepler-366 b,Kepler-366,2.496,,0.04447,5938.0,1.088,,Transit,2014,3.28192091,,1.739,,1703.1
Kepler-1054 b,Kepler-1054,2.68,,0.05542,5909.0,1.223,,Transit,2016,4.30655689,,1.386,,685.2
Kepler-1052 b,Kepler-1052,2.676,,0.20988,5738.0,1.014,,Transit,2016,34.8538276,,0.927,,19.0
Kepler-364 c,Kepler-364,2.194,,0.3074,6090.0,1.076,,Transit,2014,59.9810586,,1.293,,21.8
Kepler-364 b,Kepler-364,1.599,,0.17494,6090.0,1.076,,Transit,2014,25.7457529,,1.293,,67.6
Kepler-363 d,Kepler-363,2.221,,0.1094,5648.0,1.226,,Transit,2014,11.9320869,,1.583,,190.7
Kepler-363 c,Kepler-363,1.753,,0.0806,5648.0,1.226,,Transit,2014,7.54233911,,1.583,,352.4
Kepler-1052 c,Kepler-1052,2.455,,0.62919,5738.0,1.014,,Transit,2023,180.92477,,0.927,,2.1
Kepler-1055 b,Kepler-1055,1.127,,0.0335,5682.0,0.951,,Transit,2016,2.295036233,,0.862,,618.7
Kepler-1061 b,Kepler-1061,1.869,,0.0388,5994.0,1.023,,Transit,2016,2.757982666,,0.992,,757.0
Kepler-106 b,Kepler-106,0.86,,0.06491,5860.0,0.959,,Transit,2014,6.16491696,,1.046,,274.8
Kepler-106 c,Kepler-106,2.387,,0.10987,5860.0,0.959,,Transit,2014,13.57076622,,1.046,,95.8
Kepler-106 d,Kepler-106,1.008,,0.16063,5860.0,0.959,,Transit,2014,23.9802348,,1.046,,44.8
Kepler-363 b,Kepler-363,1.295,,0.04936,5648.0,1.226,,Transit,2014,3.61461353,,1.583,,940.0
Kepler-106 e,Kepler-106,2.621,,0.24006,5860.0,0.959,,Transit,2014,43.84444353,,1.046,,20.1
Kepler-362 c,Kepler-362,3.204,,0.2135,5626.0,0.904,,Transit,2014,37.8658982,,1.384,,37.7
Kepler-104 c,Kepler-104,2.36,,0.15091,5760.0,0.818,,Transit,2014,23.66836427,,1.051,,47.9
Kepler-377 c,Kepler-377,2.025,,0.17877,5924.0,1.043,,Transit,2014,27.0141783,,1.172,,47.5
Kepler-408 b,Kepler-408,0.71,,0.03592,6089.0,1.015,,Transit,2014,2.465026158,,1.25,,1493.1
Kepler-394 d,Kepler-394,1.293,,0.05904,5871.0,0.87,,Transit,2021,5.61357629,,0.993,,302.0
Kepler-1016 c,Kepler-1016,4.15,,0.43519,5780.0,0.983,,Transit,2016,105.6551369,,1.128,,6.7
Kepler-4 b,Kepler-4,4.076,,0.04465,5827.0,1.148,,Transit,2009,3.213668628,,1.509,,1179.6
Kepler-396 c,Kepler-396,5.142,,0.38946,5656.0,1.005,,Transit,2013,88.5112563,,0.897,,4.9
Kepler-396 b,Kepler-396,2.955,,0.24067,5656.0,1.005,,Transit,2013,42.99255302,,0.897,,12.7
Kepler-1017 b,Kepler-1017,2.017,,0.07196,5400.0,0.949,,Transit,2016,7.23400469,,0.87,,111.4
Kepler-102 b,Kepler-102,0.471,,0.05524,4909.0,0.803,,Transit,2014,5.28695437,,0.724,,89.6
Kepler-394 c,Kepler-394,1.562,,0.09869,5871.0,0.87,,Transit,2014,12.13065293,,0.993,,107.9
Kepler-401 c,Kepler-401,3.032,,0.27021,6045.0,1.173,,Transit,2014,47.3183002,,1.689,,46.8
Kepler-102 c,Kepler-102,0.554,,0.06706,4909.0,0.803,,Transit,2014,7.07136076,,0.724,,60.7
Kepler-394 b,Kepler-394,1.478,,0.07479,5871.0,0.87,,Transit,2014,8.00505342,,0.993,,187.6
Kepler-393 c,Kepler-393,1.311,,0.12628,6330.0,1.256,,Transit,2014,14.6134251,,1.5,,203.2
Kepler-393 b,Kepler-393,1.414,,0.09263,6330.0,1.256,,Transit,2014,9.18247194,,1.5,,376.8
Kepler-392 c,Kepler-392,1.067,,0.08933,5951.0,0.874,,Transit,2014,10.42312041,,1.141,,183.6
Kepler-392 b,Kepler-392,0.968,,0.05721,5951.0,0.874,,Transit,2014,5.34185804,,1.141,,447.2
Kepler-401 b,Kepler-401,2.205,,0.12209,6045.0,1.173,,Transit,2014,14.38338734,,1.689,,229.5
Kepler-401 d,Kepler-401,2.909,,0.66886,6045.0,1.173,,Transit,2016,184.256405,,1.689,,7.7
Kepler-391 b,Kepler-391,2.319,,0.08197,5090.0,1.334,,Transit,2014,7.41680902,,2.691,,648.9
Kepler-404 c,Kepler-404,1.462,,0.112,5326.0,0.86,,Transit,2014,14.7512034,,0.771,,34.2
Kepler-1016 b,Kepler-1016,2.508,,0.03044,5780.0,0.983,,Transit,2016,1.954524342,,1.128,,1377.1
Kepler-406 c,Kepler-406,0.834,,0.05531,5656.0,1.055,,Transit,2014,4.62333557,,1.066,,340.7
Kepler-406 b,Kepler-406,1.451,,0.03599,5656.0,1.055,,Transit,2014,2.426300839,,1.066,,806.9
Kepler-405 c,Kepler-405,3.327,,0.17962,5461.0,0.873,,Transit,2014,29.7272142,,0.763,,14.4
Kepler-405 b,Kepler-405,2.051,,0.09037,5461.0,0.873,,Transit,2014,10.61369479,,0.763,,56.8
Kepler-404 b,Kepler-404,1.062,,0.09667,5326.0,0.86,,Transit,2014,11.8288843,,0.771,,46.0
Kepler-402 b,Kepler-402,1.134,,0.05075,6119.0,1.072,,Transit,2014,4.02875481,,1.09,,580.4
Kepler-403 d,Kepler-403,1.764,,0.12178,6094.0,1.299,,Transit,2016,13.61159129,,1.803,,271.1
Kepler-403 c,Kepler-403,2.324,,0.30629,6094.0,1.299,,Transit,2014,54.2812031,,1.803,,42.9
Kepler-403 b,Kepler-403,1.774,,0.07842,6094.0,1.299,,Transit,2014,7.03144308,,1.803,,654.2
Kepler-402 e,Kepler-402,1.425,,0.1006,6119.0,1.072,,Transit,2014,11.24283541,,1.09,,147.6
Kepler-402 d,Kepler-402,1.13,,0.08621,6119.0,1.072,,Transit,2014,8.9211602,,1.09,,200.8
Kepler-402 c,Kepler-402,1.433,,0.06708,6119.0,1.072,,Transit,2014,6.12481814,,1.09,,332.2
Kepler-391 c,Kepler-391,2.499,,0.16135,5090.0,1.334,,Transit,2014,20.4854403,,2.691,,167.2
Kepler-102 d,Kepler-102,1.34,,0.08624,4909.0,0.803,,Transit,2014,10.31173752,,0.724,,36.8
Kepler-379 b,Kepler-379,1.611,,0.15055,6060.0,1.125,,Transit,2014,20.0984215,,1.271,,86.3
Kepler-381 d,Kepler-381,0.923,,0.08364,6346.0,1.144,,Transit,2021,8.2563025,,1.449,,436.7
Kepler-385 b,Kepler-385,3.029,,0.0909,5837.0,0.992,,Transit,2014,10.04377084,,1.09,,149.8
Kepler-1036 b,Kepler-1036,2.86,,0.47726,5476.0,0.959,,Transit,2016,122.8808058,,0.856,,2.6
Kepler-384 c,Kepler-384,2.139,,0.23879,5541.0,0.882,,Transit,2014,45.3485277,,1.617,,38.7
Kepler-384 b,Kepler-384,1.986,,0.15009,5541.0,0.882,,Transit,2014,22.5965999,,1.617,,98.1
Kepler-382 c,Kepler-382,2.053,,0.10361,5720.0,1.002,,Transit,2014,12.16281552,,1.146,,117.3
Kepler-382 b,Kepler-382,1.793,,0.05927,5720.0,1.002,,Transit,2014,5.26212693,,1.146,,358.6
Kepler-1039 b,Kepler-1039,1.345,,0.01714,4766.0,0.767,,Transit,2016,0.934884242,,0.695,,761.7
Kepler-385 d,Kepler-385,2.325,,0.2872,5837.0,0.992,,Transit,2020,56.414742,,1.09,,15.0
Kepler-381 c,Kepler-381,0.992,,0.11549,6346.0,1.144,,Transit,2014,13.39152873,,1.449,,229.1
Kepler-381 b,Kepler-381,0.919,,0.06479,6346.0,1.144,,Transit,2014,5.62902579,,1.449,,728.1
Kepler-104 b,Kepler-104,2.38,,0.09288,5760.0,0.818,,Transit,2014,11.427545631,,1.051,,126.7
Kepler-380 c,Kepler-380,1.416,,0.07562,6031.0,0.99,,Transit,2014,7.63006848,,1.247,,322.5
Kepler-380 b,Kepler-380,1.22,,0.04861,6031.0,0.99,,Transit,2014,3.930871,,1.247,,780.4
Kepler-379 c,Kepler-379,2.363,,0.3217,6060.0,1.125,,Transit,2014,62.7845002,,1.271,,18.9
Kepler-385 c,Kepler-385,3.124,,0.1196,5837.0,0.992,,Transit,2014,15.1622735,,1.09,,86.6
Kepler-1035 b,Kepler-1035,1.632,,0.03883,5737.0,1.059,,Transit,2016,2.714077555,,1.332,,1142.7
Kepler-102 e,Kepler-102,2.414,,0.11627,4909.0,0.803,,Transit,2013,16.145690772,,0.724,,20.2
Kepler-1027 b,Kepler-1027,1.265,,0.02911,5404.0,0.903,,Transit,2016,1.907805199,,1.14,,1172.7
Kepler-102 f,Kepler-102,0.753,,0.16564,4909.0,0.803,,Transit,2014,27.4537294,,0.724,,10.0
Kepler-390 c,Kepler-390,0.852,,0.10026,5128.0,0.787,,Transit,2014,13.0600422,,0.813,,40.8
Kepler-390 b,Kepler-390,0.822,,0.0645,5128.0,0.787,,Transit,2014,6.73811219,,0.813,,98.4
Kepler-1020 b,Kepler-1020,2.157,,0.37594,5109.0,0.754,,Transit,2016,96.9151496,,0.752,,2.4
Kepler-1023 b,Kepler-1023,2.73,,0.30284,5354.0,0.959,,Transit,2016,62.1387714,,0.911,,6.7
Kepler-1025 b,Kepler-1025,2.261,,0.21607,6031.0,0.965,,Transit,2016,37.3229493,,1.278,,41.6
Kepler-389 c,Kepler-389,1.223,,0.10656,5072.0,0.765,,Transit,2014,14.5123099,,0.662,,22.9
Kepler-386 b,Kepler-386,1.38,,0.09793,5058.0,0.825,,Transit,2014,12.3102846,,0.814,,40.5
Kepler-389 b,Kepler-389,1.331,,0.03925,5072.0,0.765,,Transit,2014,3.24416463,,0.662,,168.7
Kepler-103 b,Kepler-103,3.257,,0.12945,5886.0,1.134,,Transit,2014,15.96533687,,1.487,,142.1
Kepler-103 c,Kepler-103,5.613,,0.65,5886.0,1.134,,Transit,2014,179.6076602,,1.487,,5.6
Kepler-387 c,Kepler-387,1.128,,0.09633,5789.0,0.85,,Transit,2014,11.8377261,,1.124,,137.2
Kepler-387 b,Kepler-387,1.144,,0.06651,5789.0,0.85,,Transit,2014,6.79164786,,1.124,,287.7
Kepler-386 c,Kepler-386,1.939,,0.15787,5058.0,0.825,,Transit,2014,25.1934467,,0.814,,15.6
Kepler-1271 b,Kepler-1271,1.331,,0.04233,6099.0,1.103,,Transit,2016,3.0255955,,1.147,,911.3
Kepler-1278 b,Kepler-1278,1.231,,0.04417,6010.0,1.094,,Transit,2016,3.23941344,,1.377,,1137.0
Kepler-1276 b,Kepler-1276,1.117,,0.10863,6145.0,1.08,,Transit,2016,12.5720095,,1.106,,132.6
Kepler-192 d,Kepler-192,1.07,,0.0686,5527.0,1.028,,Transit,2016,6.47027579,,0.981,,171.4
Kepler-1558 b,Kepler-1558,0.681,,0.04278,5092.0,0.849,,Transit,2016,3.50470358,,0.739,,179.7
Kepler-1927 b,Kepler-1927,3.126,,0.38733,6080.0,1.424,,Transit,2021,73.7506501,,2.059,,34.7
Kepler-1921 c,Kepler-1921,1.484,,0.04628,6149.0,1.325,,Transit,2023,3.15721824,,2.06,,2545.8
Kepler-1921 b,Kepler-1921,2.37,,0.15865,6149.0,1.325,,Transit,2021,20.0349456,,2.06,,216.2
Kepler-1559 b,Kepler-1559,0.749,,0.01835,5224.0,0.872,,Transit,2016,0.971915428,,0.875,,1518.9
Kepler-156 b,Kepler-156,2.592,,0.05433,5078.0,0.864,,Transit,2014,4.973451411,,0.797,,128.5
Kepler-156 c,Kepler-156,2.611,,0.11793,5078.0,0.864,,Transit,2014,15.90686437,,0.797,,27.3
Kepler-1560 b,Kepler-1560,0.885,,0.04175,5767.0,1.055,,Transit,2016,3.03195744,,0.963,,527.0
Kepler-192 c,Kepler-192,2.741,,0.15144,5527.0,1.028,,Transit,2014,21.22347296,,0.981,,35.1
Kepler-192 b,Kepler-192,2.66,,0.09125,5527.0,1.028,,Transit,2014,9.92672514,,0.981,,96.9
Kepler-1566 b,Kepler-1566,0.747,,0.01198,5109.0,0.784,,Transit,2016,0.539915238,,0.741,,2340.5
Kepler-1912 b,Kepler-1912,1.18,,0.06489,5738.0,0.991,,Transit,2021,6.05922662,,0.935,,201.8
Kepler-191 d,Kepler-191,2.166,,0.06104,5191.0,0.857,,Transit,2016,5.945041017,,0.755,,99.6
Kepler-1568 b,Kepler-1568,1.388,,0.15157,5848.0,1.06,,Transit,2016,20.925392,,1.221,,68.0
Kepler-191 c,Kepler-191,2.028,,0.12652,5191.0,0.857,,Transit,2014,17.73852054,,0.755,,23.2
Kepler-1554 b,Kepler-1554,2.839,,0.59527,5121.0,0.716,,Transit,2016,198.088774,,0.792,,1.1
Kepler-1552 b,Kepler-1552,3.114,,0.6011,5271.0,0.847,,Transit,2016,184.771853,,0.974,,1.8
Kepler-1547 b,Kepler-1547,0.966,,0.01556,5840.0,1.045,,Transit,2016,0.692979676,,1.208,,6283.4
Kepler-1928 b,Kepler-1928,1.828,,0.14196,5720.0,0.994,,Transit,2021,19.5777657,,0.89,,37.8
Kepler-1936 b,Kepler-1936,3.285,,0.52662,6318.0,1.214,,Transit,2021,126.557522,,1.351,,9.4
Kepler-1541 b,Kepler-1541,1.166,,0.07555,5210.0,0.813,,Transit,2016,8.40691199,,0.83,,79.8
Kepler-1934 b,Kepler-1934,0.791,,0.02466,5966.0,0.99,,Transit,2021,1.419749146,,0.991,,1835.6
Kepler-1542 b,Kepler-1542,0.935,,0.04765,5545.0,0.923,,Transit,2016,3.95116882,,1.174,,514.8
Kepler-1933 b,Kepler-1933,1.049,,0.05605,5739.0,0.96,,Transit,2021,4.94328533,,0.899,,250.5
Kepler-1542 c,Kepler-1542,0.817,,0.0387,5545.0,0.923,,Transit,2016,2.89223021,,1.174,,781.3
Kepler-1932 b,Kepler-1932,1.22,,0.0123,5210.0,0.902,,Transit,2021,0.524176094,,0.801,,2799.9
Kepler-1542 d,Kepler-1542,1.019,,0.0629,5545.0,0.923,,Transit,2016,5.99273738,,1.174,,295.7
Kepler-1542 e,Kepler-1542,0.932,,0.05649,5545.0,0.923,,Transit,2016,5.10115756,,1.174,,366.3
Kepler-1931 b,Kepler-1931,2.049,,0.23329,6175.0,1.137,,Transit,2021,38.5752965,,1.467,,51.7
Kepler-1930 b,Kepler-1930,1.456,,0.10233,5081.0,0.841,,Transit,2021,13.02678441,,0.744,,31.6
Kepler-1544 b,Kepler-1544,1.682,,0.54465,4852.0,0.755,,Transit,2016,168.811174,,0.701,,0.8
Kepler-193 c,Kepler-193,2.541,,0.27271,5976.0,1.051,,Transit,2014,50.6984448,,1.012,,15.7
Kepler-193 b,Kepler-193,2.175,,0.10075,5976.0,1.051,,Transit,2014,11.38839971,,1.012,,115.4
Kepler-1929 b,Kepler-1929,2.897,,0.30883,5721.0,1.113,,Transit,2021,59.3627199,,1.921,,37.2
Kepler-191 b,Kepler-191,1.287,,0.08599,5191.0,0.857,,Transit,2014,9.93967857,,0.755,,50.2
Kepler-1569 b,Kepler-1569,1.431,,0.06669,6174.0,1.177,,Transit,2016,5.79180156,,1.247,,455.4
Kepler-157 b,Kepler-157,1.454,,0.02776,5791.0,0.95,,Transit,2014,1.732345491,,1.069,,1498.4
Kepler-1576 b,Kepler-1576,0.853,,0.07211,5723.0,1.024,,Transit,2016,6.98471973,,0.917,,155.6
Kepler-1877 b,Kepler-1877,0.568,,0.03472,5575.0,0.987,,Transit,2021,2.37752807,,0.98,,691.1
Kepler-1876 b,Kepler-1876,0.857,,0.07466,6057.0,1.134,,Transit,2021,6.99205491,,1.481,,475.0
Kepler-1870 b,Kepler-1870,1.746,,0.0452,5516.0,0.945,,Transit,2021,3.606941526,,0.841,,287.6
Kepler-158 b,Kepler-158,2.419,,0.11095,4618.0,0.652,,Transit,2014,16.70920692,,0.639,,13.5
Kepler-187 c,Kepler-187,3.695,,0.09724,5997.0,1.081,,Transit,2014,10.64022272,,1.574,,303.7
Kepler-158 c,Kepler-158,1.823,,0.15859,4618.0,0.652,,Transit,2014,28.55156868,,0.639,,6.6
Kepler-1580 b,Kepler-1580,2.399,,0.33571,6300.0,1.571,,Transit,2016,56.6449279,,2.419,,73.4
Kepler-1581 b,Kepler-1581,0.851,,0.06865,5932.0,1.091,,Transit,2016,6.28385491,,1.375,,445.2
Kepler-1583 b,Kepler-1583,0.675,,0.08307,5471.0,0.877,,Transit,2016,9.32807355,,1.047,,127.6
Kepler-187 b,Kepler-187,1.804,,0.05828,5997.0,1.081,,Transit,2014,4.93886507,,1.574,,845.0
Kepler-1586 b,Kepler-1586,1.055,,0.12208,6130.0,0.995,,Transit,2016,15.6049212,,1.141,,110.6
Kepler-1869 c,Kepler-1869,0.73,,0.0282,5788.0,1.014,,Transit,2023,1.716831717,,0.935,,1106.9
Kepler-543 b,Kepler-543,2.501,,0.1023,4791.0,0.738,,Transit,2016,13.89961966,,0.684,,21.1
Kepler-1587 b,Kepler-1587,1.424,,0.08747,5774.0,1.008,,Transit,2016,9.4060467,,1.368,,244.1
Kepler-1869 b,Kepler-1869,0.961,,0.07976,5788.0,1.014,,Transit,2021,8.16735028,,0.935,,138.5
Kepler-1879 b,Kepler-1879,1.79,,0.0957,5875.0,1.036,,Transit,2021,10.61345435,,1.442,,242.6
Kepler-188 b,Kepler-188,1.561,,0.03194,5706.0,1.021,,Transit,2014,2.061907358,,1.026,,979.6
Kepler-1907 c,Kepler-1907,7.44,,0.10371,4866.0,0.673,,Transit,2021,14.86386959,,0.665,,20.6
Kepler-188 c,Kepler-188,2.892,,0.06507,5706.0,1.021,,Transit,2014,5.996534997,,1.026,,236.6
Kepler-157 c,Kepler-157,2.665,,0.10935,5791.0,0.95,,Transit,2014,13.54056874,,1.069,,96.3
Kepler-1907 b,Kepler-1907,0.732,,0.05444,4866.0,0.673,,Transit,2021,5.65243986,,0.665,,75.0
Kepler-157 d,Kepler-157,1.506,,0.0706,5791.0,0.95,,Transit,2016,7.02573474,,1.069,,231.4
Kepler-190 c,Kepler-190,1.397,,0.04459,5138.0,0.834,,Transit,2014,3.763042361,,0.75,,177.1
Kepler-1570 b,Kepler-1570,2.115,,0.16699,5367.0,0.88,,Transit,2016,26.548955,,1.77,,83.5
